,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Performance - Perform. 1y,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Return 3m Rank,Return 6m Rank,Return 1y Rank,EA ret std Rank,P/E Rank,P/B Rank,P/S Rank,P/FCF Rank,EV/EBIT Rank,Asset Growth Rank,Yield Rank,ROE Rank,ROC Rank,FCFROE Rank,GPA Rank,Assets Turn Rank,Momentum Rank,Quality Rank,Value Rank,Gestalt Rank
228,228,1434,Isofol Medical,Pharmaceuticals,2.361,3157.322,0.08,,453.923,0.08961,1356.726,90.29,-0.51064,-181.512,379.403,-0.24731,-0.06145,-0.66929,Sweden,Mid Cap,ISOFOL,1164.631,2021-08-24,ISOFOL.ST,-0.66929,0.0,53250.0,37.291,3.576,1.41963,2022-02-25,Q3-2021,Health Care,-0.4784147726823456,0.23925463270276442,-0.0071047077530006,-0.1151376667390466,0.8159240796494688,0.6062106781844927,0.5655466536846844,246.0,100.0,321.0,196.0,309.5,207.0,335.0,264.0,310.5,334.0,270.5,341.0,184.0,317.0,184.0,333.0,234.0,292.0,353.0,319.0
100,100,2077,Cint Group,IT Services,52.119,3157.322,0.096,715.829,14604.08,-0.0025,18814.391,62.422,-0.0028,-5239.821,11548.13,-0.35353,-0.23845,0.03929,Sweden,Large Cap,CINT,1164.631,2022-02-22,CINT.ST,0.03929,0.0,53250.0,13.462,1.629,6.26925,2022-02-25,Q4-2021,Technology,-0.4537376181251856,0.0490156860274662,-0.0244128629421015,-0.4136222029606661,0.4838109492251963,0.433010877343613,0.5409467459047475,308.0,214.0,145.0,226.0,309.5,59.0,304.0,264.0,310.5,356.0,270.5,254.0,256.0,313.0,322.0,327.0,247.0,317.0,317.0,320.0
225,225,1860,Inzile,Auto & Equipment,0.978,3157.322,0.102,-23.332,76.578,-2.037,1087.816,66.304,-1.6292,-139.285,65.701,-0.12311,0.05839,-0.53759,Sweden,First North,INZILE,1164.631,2021-11-18,INZILE.ST,-0.53759,0.0,53250.0,139.339,16.557,0.22425,2022-02-25,Q3-2021,Consumer Durables,-2.119982953075296,-0.3046828070725274,0.0011414608526275,0.0095101831508979,0.8258419614464836,0.6714467196681941,1.1000483748834553,150.0,58.0,301.0,173.0,309.5,355.0,351.0,264.0,310.5,207.0,270.5,363.0,349.0,365.0,365.0,326.0,157.5,366.0,359.5,321.0
276,276,913,Minesto,Renewable Energy,2.816,3157.322,0.068,28.879,568.607,-0.04641,1978.102,50.277,-0.0233,-76.708,546.298,-0.26684,-0.14769,-0.28685,Sweden,First North,MINEST,1164.631,2021-08-19,MINEST.ST,-0.28685,0.0,53250.0,51.485,3.621,0.30467,2022-02-25,Q2-2021,Utilities,-0.1404142061658655,0.0507890335504135,-0.0153236449393272,-0.3822899672175326,0.506906127491905,0.460694800729485,0.3673743434503275,260.0,154.0,244.0,224.0,309.5,212.0,342.0,264.0,310.5,238.0,270.5,262.0,270.0,225.0,321.0,335.0,243.5,302.0,339.0,322.0
20,20,1385,Alligator Bioscience,Biotechnology,0.986,3157.322,0.039,-71.856,333.2,-18.53916,536.021,67.17,-0.50212,-127.078,282.273,0.05652,-0.58247,-0.61732,Sweden,Small Cap,ATORX,1164.631,2022-02-11,ATORX.ST,-0.61732,0.0,53250.0,41.414,1.899,1.193,2022-02-25,Q4-2021,Health Care,-0.4501953782331289,-0.2156542617046818,0.0481353860828579,0.8086711578009494,0.5922683789227408,0.45574729985138,0.5455469709849999,43.0,337.0,311.0,91.0,309.5,90.0,339.0,264.0,310.5,329.0,270.5,340.0,366.0,312.0,360.0,344.0,195.0,361.5,329.5,323.0
5,5,2198,Acast,Online Services,13.335,3157.322,0.55,373.476,1864.981,-1.36358,3306.523,70.796,-0.20096,-141.889,1494.808,-0.31481,-0.3297099999999999,-0.95011,Sweden,First North,ACAST,1164.631,2022-02-11,ACAST.ST,,0.0,53250.0,3.224,2.212,1.71216,2022-02-25,Q4-2021,Technology,-0.0949212206517492,0.2002572680365108,-0.0039226607239044,-0.0438859424801426,0.6357883452978885,0.5719218777263975,0.8192094633062108,291.0,269.0,350.0,188.0,309.5,118.0,212.0,264.0,310.5,341.0,270.5,305.0,341.0,204.0,233.0,233.0,313.0,283.0,296.0,324.0
65,65,1429,Biovica,Biotechnology,1.153,3157.322,0.014,5.105,165.02,-1.24253,825.572,63.013,-0.31554,-33.108,156.917,-0.2447899999999999,-0.38298,-0.2246,Sweden,First North,BIOVIC B,1164.631,2021-06-17,BIOVIC-B.ST,-0.2246,0.0,53250.0,352.507,5.261,-0.2227499999999999,2022-02-25,Q2-2022,Health Care,-0.2109905236526316,0.0309356441643437,-0.0012189888366925,-0.0213106106035596,0.5897160450005494,0.5344002079691536,0.5242560825091351,244.0,290.0,230.0,185.0,309.5,265.0,355.0,264.0,310.5,16.0,270.5,326.0,338.0,250.0,326.0,357.0,270.0,341.0,285.0,325.0
321,321,2286,Pagero Group,IT Services,0.59,3157.322,0.394,448.897,1020.398,-0.17412,2344.174,45.522,-0.33994,-125.558,376.717,-0.2,-0.8257800000000001,-0.95011,Sweden,First North,PAGERO,1164.631,2021-11-23,PAGERO.ST,,0.0,53250.0,5.836,6.223,0.17759999999999998,2022-02-25,Q3-2021,Technology,-0.3332952853202802,0.4399234416374787,0.0091081792176438,0.1016195452502976,0.5684387742247772,0.5321449367130102,0.821474266692889,209.0,358.5,350.0,163.0,309.5,292.0,266.0,264.0,310.5,184.0,270.5,328.0,296.0,287.0,82.0,256.5,306.0,268.0,323.0,326.0
217,217,1455,Integrum,Medical Equipment,3.069,3157.322,0.272,51.772,176.553,0.0130099999999999,832.454,74.147,0.1076999999999999,-13.123,158.191,-0.4518999999999999,-0.35,-0.13577,Sweden,First North,INTEG B,1164.631,2021-12-02,INTEG-B.ST,-0.13577,0.0,48.862,17.317,5.262,4.13923,2022-02-25,Q2-2022,Health Care,-0.0829566789513941,0.2932377246492554,-0.328837123049158,-4.753674522234392,0.7273871260492686,0.6508198087556516,0.634002601833989,344.0,275.0,204.0,366.0,204.0,266.0,312.0,264.0,310.5,353.0,270.5,158.0,251.0,199.0,139.0,290.0,333.0,225.0,347.0,327.0
163,163,1788,Ferroamp,Energy & Recycling,2.068,3157.322,0.582,47.185,189.457,-0.70917,778.665,45.039,-0.27029,-70.324,152.064,-0.21233,-0.1773999999999999,-0.2866,Sweden,First North,FERRO,1164.631,2022-02-16,FERRO.ST,-0.2866,0.0,53250.0,7.065,5.121,0.3086,2022-02-25,Q4-2021,Industrials,-0.4624631734006734,0.2490538750217727,-0.1326341289073968,-3.108906186321435,0.3756606050842717,0.332222108994331,0.3910095056112666,219.0,176.0,243.0,349.0,309.5,259.0,277.0,264.0,310.5,243.0,270.5,318.0,329.0,315.0,171.0,225.0,279.5,291.0,335.0,328.0
144,144,484,Enzymatica,Health Products,1.051,3157.322,0.365,33.352,157.04,-0.47892,715.066,62.529,-0.36323,-42.002,124.972,-0.4816,-0.53039,-0.6817300000000001,Sweden,First North,ENZY,1164.631,2022-02-17,ENZY.ST,-0.6817300000000001,0.0,53250.0,12.492,5.722,-0.03079,2022-02-25,Q4-2021,Food and Beverage,-0.3360912844477163,0.21237901171676,0.0125112106037136,0.1981392197216257,0.6519658080018284,0.5176962426940628,0.5787200505543755,350.0,330.0,323.0,152.0,309.5,282.0,297.0,264.0,310.5,41.0,270.5,331.0,317.0,288.0,222.0,265.0,325.0,306.0,280.0,329.0
57,57,1376,BICO Group,Medical Equipment,79.39,3157.322,0.129,1076.1,9754.6,-0.02773,10933.07,77.597,-0.03369,-4863.1,6773.9,-0.41775,-0.68022,-0.42462,Sweden,Large Cap,BICO,1164.631,2022-02-23,BICO.ST,-0.42462,0.0,53250.0,8.696,1.614,2.88013,2022-02-25,Q4-2021,Health Care,-0.717917300225867,0.110317183687696,0.1475543654004181,1.9918301396042708,0.6804131534434382,0.615262780447434,0.6789525222295609,336.0,344.0,275.0,38.0,309.5,56.0,288.0,264.0,310.5,349.0,270.5,268.0,265.0,344.0,296.0,323.0,283.0,324.0,305.5,330.0
356,356,478,Saniona,Biotechnology,1.938,3157.322,0.017,-116.421,534.154,-5.858390000000001,435.454,70.447,-0.83832,-262.773,390.525,-0.3327,-0.57335,-0.60205,Sweden,Small Cap,SANION,1164.631,2021-11-18,SANION.ST,-0.60205,0.0,53250.0,47.234,1.115,-0.3204999999999999,2022-02-25,Q3-2021,Health Care,-0.6728711350105628,-0.2179539982851387,-0.0422641755379299,-0.7847315650202282,0.6390943747636204,0.5646209195924089,0.4936179254684942,300.0,334.0,310.0,257.0,309.5,26.0,340.0,264.0,310.5,11.0,270.5,354.0,359.0,337.0,361.0,353.5,337.0,365.0,212.0,331.0
316,316,474,OptiCept Technologies,Farming,5.117,3157.322,0.033,-5.092,445.11,-0.1206199999999999,1106.718,60.526,-0.10359,-31.188,410.629,-0.35424,-0.17994,-0.02113,Sweden,First North,OPTI,1164.631,2022-02-09,OPTI.ST,-0.02113,0.0,53250.0,74.366,2.695,10.33547,2022-02-25,Q4-2021,Food and Beverage,-0.075951771550475,-0.0114398687964772,-0.0425658656471318,-0.731898121782642,0.6312382777262622,0.5636149023827837,0.5330285610631232,310.0,177.0,160.0,252.0,309.5,153.5,344.0,264.0,310.5,363.0,270.5,282.0,286.0,198.0,341.0,345.5,251.0,314.0,350.0,332.5
208,208,391,Immunicum,Biotechnology,1.653,3157.322,0.0,-43.459,720.984,-0.24178,491.523,96.607,-0.20314,-139.394,656.742,-0.51091,-0.43721,-0.6535500000000001,Sweden,Small Cap,IMMU,1164.631,2022-02-17,IMMU.ST,-0.6535500000000001,0.0,53250.0,15855.6,0.748,-0.01054,2022-02-25,Q4-2021,Health Care,-0.2122507773219925,-0.0602773431865339,-0.1080331224592008,-1.0841406326627911,0.6837112141439603,0.5355386739499475,0.913294726378376,351.0,306.0,319.0,276.0,309.5,10.0,365.0,264.0,310.5,47.0,270.5,307.0,304.0,252.0,350.0,366.5,347.0,338.0,230.0,332.5
122,122,62,Diamyd Medical,Biotechnology,3.556,3157.322,0.001,-80.756,332.166,-1.48625,1173.137,105.651,-0.28142,-123.898,293.646,-0.10819,-0.4957,-0.3972299999999999,Sweden,First North,DMYD B,1164.631,2022-01-26,DMYD-B.ST,-0.3972299999999999,0.0,53250.0,5778.999,3.995,0.7393000000000001,2022-02-25,Q1-2022,Health Care,-0.4219298066379245,-0.243119404153345,0.1184061274197838,0.953584943661254,0.829287009317315,0.6194255144866657,1.138031897954332,135.0,320.0,267.0,84.0,309.5,228.0,363.0,264.0,310.5,313.0,270.5,320.0,344.0,307.0,362.0,363.5,208.0,358.0,355.0,334.0
147,147,293,Episurf Medical,Medical Equipment,2.954,3157.322,0.024,2.1,270.6,-3.73118,828.939,74.719,-0.27413,-66.2,252.8,-0.28833,-0.07578,-0.1024499999999999,Sweden,Small Cap,EPIS B,1164.631,2022-02-11,EPIS-B.ST,-0.1024499999999999,0.0,53250.0,127.529,3.279,0.4595499999999999,2022-02-25,Q4-2021,Health Care,-0.2618670886075949,0.007760532150776,-0.058719249959888,-1.0234812482771285,0.5808507381393703,0.4930031607174046,0.5258238158152546,277.0,109.0,191.0,273.0,309.5,193.0,349.0,264.0,310.5,284.0,270.5,319.0,355.0,270.0,333.0,350.0,225.0,348.5,348.0,335.0
375,375,908,Sinch,Communications,419.697,3157.322,0.284,3933.0,57045.0,0.004,59247.77,77.309,0.02589,-28840.0,34026.0,-0.38455,-0.60954,-0.53086,Sweden,Large Cap,SINCH,442.461,2022-02-17,SINCH.ST,-0.53086,0.0,63.098,3.662,1.741,3.90343,2022-02-25,Q4-2021,Technology,-0.8475871392464586,0.0689455692874046,-0.2858389124931682,-4.281776559557747,0.6515903498037019,0.5612838237878433,0.6118387705868966,324.0,341.0,298.0,364.0,221.0,72.0,224.0,264.0,253.0,352.0,270.5,235.0,254.0,354.0,314.0,284.0,358.0,313.0,252.0,336.0
442,442,235,Vitrolife,Medical Equipment,77.988,3157.322,0.087,1046.09,19428.801,0.0243999999999999,42422.0,56.993,0.02223,-6134.188,15322.17,-0.39769,-0.36625,0.12787,Sweden,Large Cap,VITR,101.44,2022-02-16,VITR.ST,0.125,0.00255,105.313,25.239,2.769,7.42865,2022-02-25,Q4-2021,Health Care,-0.4003472093052094,0.0538422314377505,-0.1596125452949653,-2.6927064353525263,0.4708631037152554,0.4214768522634776,0.5432724199531893,328.0,287.0,117.0,343.0,236.0,159.0,323.0,264.0,244.0,360.0,171.0,239.0,243.0,302.0,319.0,330.0,304.0,311.0,309.0,337.0
94,94,2023,CDON,Retailers,3.642,3157.322,1.423,226.9,380.9,-15.02439,1620.24,80.702,-0.31347,-158.3,199.7,-0.45792,-0.4731499999999999,-0.68717,Sweden,First North,CDON,1164.631,2022-02-16,CDON.ST,-0.68717,0.0,53250.0,2.988,8.113,0.28813,2022-02-25,Q4-2021,Consumer Durables,-0.7926890335503256,0.5956944079810974,-0.2160680969248793,-4.214828490966313,0.7583287440624737,0.6441940880249968,0.4698404272180995,345.0,316.0,325.0,362.0,309.5,315.0,202.0,264.0,310.5,232.0,270.5,325.0,364.0,349.0,38.0,31.0,361.0,239.0,327.5,338.0
455,455,1913,Zwipe,Biometric,1.487,3157.322,0.017,-2.912,100.799,-8.83322,706.61,49.071,-0.61601,-50.283,91.559,-0.3265699999999999,-0.27769,-0.26563,Sweden,First North,ZWIPE,1164.631,2021-09-02,ZWIPE.ST,-0.26563,0.0,53250.0,401.917,7.718,0.5329,2022-02-25,Q2-2021,Technology,-0.5491868631155867,-0.028889175487852,0.1638903506762579,2.9061531342070728,0.5811925488419604,0.539475433559845,0.5168619153661536,298.0,233.0,240.0,17.0,309.5,312.0,357.0,264.0,310.5,297.0,270.5,347.0,362.0,325.0,345.0,353.5,198.5,363.0,367.0,339.0
283,283,1941,Nanoform,Pharmaceuticals,1.189,3157.322,0.015,13.794,1071.973,-1.36983,3735.552,37.782,-0.20171,-237.892,939.411,-0.2642899999999999,-0.28073,-0.40047,Sweden,First North,NANOFS,1164.631,2021-11-25,NANOFS.ST,-0.40047,0.0,53250.0,239.641,3.976,0.17759999999999998,2022-02-25,Q3-2021,Health Care,-0.2532352718884492,0.0128678614106885,0.0069617787783765,0.1508718538692742,0.3594570324385927,0.3244253581178862,0.4229135840153541,256.0,235.0,270.0,158.0,309.5,227.0,353.0,264.0,310.5,184.0,270.5,306.0,342.0,266.0,331.0,356.0,256.0,343.0,331.0,340.0
329,329,1326,PiezoMotor,Electrical Components,4.226,3157.322,0.108,-9.09,529.97,-0.11584,923.268,43.564,-0.11859,-20.287,388.275,-0.26563,-0.48066,-0.14545,Sweden,First North,PIEZO,1164.631,2022-02-18,PIEZO.ST,-0.14545,0.0,53250.0,16.102,2.378,7.87187,2022-02-25,Q4-2021,Industrials,-0.0522490502865237,-0.0171519142592976,-0.0161885120586406,-0.3493159441589745,0.5871611910481294,0.503495493521124,0.424744894345072,258.0,318.0,206.0,219.0,309.5,133.0,309.0,264.0,310.5,361.0,270.5,288.0,285.0,176.0,342.0,324.0,286.0,303.5,341.0,341.0
219,219,1436,Intervacc,Biotechnology,29.125,3157.322,0.016,8.762,329.393,-0.15248,2214.564,126.324,-0.0953,-48.59,308.252,-0.34786,-0.40338,-0.36107,Sweden,First North,IVACC,1164.631,2022-02-18,IVACC.ST,-0.36107,0.0,53250.0,422.546,7.184,-0.07287,2022-02-25,Q4-2021,Health Care,-0.1576307696300429,0.0266004438467119,-0.0825734377790786,-0.5247660026331754,0.8074569717132392,0.5595281845858999,1.4421628959064432,305.0,295.0,260.0,237.0,309.5,304.0,358.0,264.0,310.5,31.0,270.5,279.0,293.0,237.0,327.0,355.0,311.0,322.0,305.5,342.0
333,333,434,PowerCell,Renewable Energy,49.602,3157.322,0.306,49.034,521.328,-0.73786,7651.838,70.232,-0.1958099999999999,-84.261,383.451,-0.3523799999999999,-0.24744,-0.53794,Sweden,First North,PCELL,1164.631,2022-02-11,PCELL.ST,-0.53794,0.0,53250.0,47.897,19.955,-0.07679,2022-02-25,Q4-2021,Utilities,-0.219743852539177,0.0940559494214774,-0.0509377680366119,-0.6800290539965954,0.6353705439875432,0.6113108075748942,0.6865182491483526,306.0,222.0,302.0,249.0,309.5,357.0,341.0,264.0,310.5,30.0,270.5,302.0,330.0,254.0,303.0,278.5,305.0,315.0,320.0,343.0
407,407,1386,Swedish Stirling,Renewable Energy,3.182,3157.322,0.0,48.164,681.826,-0.0891,1241.812,63.004,-0.12065,-122.724,574.541,-0.37773,-0.35274,-0.47899,Sweden,First North,STRLNG,1164.631,2022-02-16,STRLNG.ST,-0.47899,0.0,53250.0,17011.119,2.161,0.32793,2022-02-25,Q4-2021,Utilities,-0.2136035548376878,0.0706397233311724,0.0177621425559219,0.3142939314187809,0.5764958375450332,0.5033270236732847,0.5179633116024244,321.0,277.0,290.0,137.0,309.5,117.0,366.0,264.0,310.5,249.0,270.5,290.0,282.0,253.0,313.0,366.5,295.0,325.0,321.0,344.0
168,168,1840,FluoGuide,Medical Equipment,0.567,3157.322,0.696,13.721,76.442,0.08961,698.444,49.12,-0.49054,-32.212,62.842,-0.31823,-0.45591,-0.54964,Sweden,First North,FLUO,1164.631,2021-11-15,FLUO.ST,-0.54964,0.0,53250.0,2.6174999999999997,11.114,1.53771,2022-02-25,Q3-2021,Health Care,-0.512587123261513,0.1794955652651683,-0.006124003456648,-0.1235612105537577,0.5105826897225549,0.4774253694491517,0.4542478868649714,293.0,311.0,304.0,199.0,309.5,340.0,184.0,264.0,310.5,336.0,270.5,337.0,184.0,321.0,247.0,184.0,315.0,277.5,349.0,345.0
361,361,419,Scandinavian Enviro,Energy & Recycling,2.514,3157.322,0.031,-19.43,243.036,-0.54755,981.641,48.923,-0.25107,-55.731,227.163,-0.15057,-0.2887699999999999,-0.3665299999999999,Sweden,First North,SES,1164.631,2022-02-24,SES.ST,-0.3665299999999999,0.0,53250.0,129.299,4.321,0.55161,2022-02-25,Q4-2021,Industrials,-0.2453348476644524,-0.079947003736072,-0.0152755080924292,-0.3740765532133135,0.4793547360849707,0.4259771770333584,0.374261212103022,165.0,241.0,261.0,223.0,309.5,236.0,350.0,264.0,310.5,298.0,270.5,316.0,320.0,263.0,352.0,347.0,246.0,342.0,354.0,346.5
116,116,1382,Crunchfish,Biometric,2.593,3157.322,0.062,4.123,64.192,-1.59678,578.297,103.776,-0.6888599999999999,-35.222,55.843,0.00107,-0.42988,-0.24291,Sweden,First North,CFISH,1164.631,2022-02-17,CFISH.ST,-0.24291,0.0,53250.0,146.182,10.356,0.44919,2022-02-25,Q4-2021,Technology,-0.6307325895815052,0.0642291874376869,-0.0651039414032387,-0.5202365212591116,1.0754303774664558,0.9635323987502432,1.1469542307342795,67.0,304.0,236.0,236.0,309.5,334.0,352.0,264.0,310.5,279.0,270.5,350.0,346.0,329.0,316.0,339.0,221.0,355.0,366.0,346.5
6,6,1572,Acconeer,Measuring & Analysis,8.207,3157.322,0.14,27.544,223.223,-1.19283,1183.166,69.004,-0.25608,-55.656,199.698,-0.4431,-0.22559,0.6727299999999999,Sweden,First North,ACCON,1164.631,2022-02-18,ACCON.ST,0.6727299999999999,0.0,53250.0,37.974,5.925,0.7379300000000001,2022-02-25,Q4-2021,Industrials,-0.2787008382657813,0.1233923027645,-0.128069094682418,-1.7254239556638291,0.7136208174858646,0.6970510307637707,0.6802807143602593,342.0,204.0,31.0,320.0,309.5,289.0,336.0,264.0,310.5,312.0,270.5,317.0,337.0,275.0,289.0,320.0,250.0,332.0,362.0,348.0
382,382,1390,Smart Eye,Biometric,21.301,3157.322,0.063,97.25,1745.342,-0.09559,2959.106,60.46,-0.09153,-417.844,1449.895,-0.3712899999999999,-0.39134,-0.38575,Sweden,First North,SEYE,1164.631,2022-02-23,SEYE.ST,-0.38575,0.0,53250.0,26.98,2.041,3.51614,2022-02-25,Q4-2021,Technology,-0.2881891447311702,0.0557197385956448,0.0322448387077067,0.475339913640335,0.5511713023568885,0.5062428415966114,0.6217210459692808,318.0,292.0,266.0,123.0,309.5,105.0,328.0,264.0,310.5,351.0,270.5,278.0,284.0,278.0,318.0,337.5,284.5,323.0,337.5,349.0
210,210,304,Impact Coatings,Industrial Machinery,1.152,3157.322,0.33,23.339,173.449,-1.02923,537.786,57.866,-0.19978,-33.864,160.638,-0.36497,-0.30352,-0.64945,Sweden,First North,IMPC,1164.631,2022-02-11,IMPC.ST,-0.64945,0.0,53250.0,9.402,3.348,0.8114,2022-02-25,Q4-2021,Industrials,-0.2108093975273596,0.1345582851443363,0.0008896081338225,0.0138745702263228,0.5825358976747279,0.541642876197798,0.587650146359984,316.0,247.0,317.0,172.0,309.5,196.0,292.0,264.0,310.5,317.0,270.5,304.0,334.0,249.0,282.0,271.5,298.0,312.0,342.0,350.0
404,404,1312,Swedencare,Health Products,52.521,3157.322,0.222,388.639,3471.119,0.02005,13876.19,58.905,0.02257,-1742.899,2419.8,-0.3615899999999999,-0.3522099999999999,0.00113,Sweden,First North,SECARE,224.02,2022-02-17,SECARE.ST,-0.00113,0.00227,190.404,18.011,5.734,2.01711,2022-02-25,Q4-2021,Food and Beverage,-0.7202657244400362,0.1119636059725984,-0.1084401108765973,-1.799525315635372,0.5590242113004004,0.5328014336394591,0.5522956661334378,314.0,276.0,155.0,323.0,243.0,283.0,315.0,264.0,252.0,343.0,172.0,238.0,245.0,345.0,295.0,303.0,302.5,308.0,345.0,351.5
340,340,1774,Q-Linea,Medical Equipment,1.037,3157.322,0.02,-26.744,466.633,-0.56182,2357.132,45.358,-0.53679,-278.869,430.788,-0.27322,-0.45417,-0.4,Sweden,Mid Cap,QLINEA,1164.631,2022-02-17,QLINEA.ST,-0.4,0.0,53250.0,252.505,5.472,0.13197,2022-02-25,Q4-2021,Health Care,-0.6473462584844518,-0.0573127061309423,0.0469296765111341,1.0121888958546406,0.4324449817655498,0.3988855387592352,0.4249380640961853,263.0,310.0,269.0,82.0,309.5,275.0,354.0,264.0,310.5,155.0,270.5,343.0,322.0,335.0,349.0,351.5,259.0,359.0,337.5,351.5
26,26,296,Arcane Crypto,Internet Transactions,3.789,3157.322,0.996,15.926,187.217,-0.17839,850.57,87.238,-0.92176,-81.254,164.424,-0.46524,-0.5283,-0.65986,Sweden,First North,ARCANE,1164.631,2021-10-29,ARCANE.ST,-0.65986,0.0,53250.0,4.559,5.173,39.72591,2022-02-25,Q3-2021,Technology,-0.4941735999610762,0.0850670612177312,0.065985216612515,0.7216937992889901,0.9798999575931848,0.8711598631125732,0.8379793485071185,347.0,328.0,320.0,99.0,309.5,261.0,246.0,264.0,310.5,367.0,270.5,357.0,297.0,320.0,308.0,88.0,309.0,295.5,352.0,353.0
209,209,924,Immunovia,Medical Equipment,6.551,3157.322,0.002,-85.184,493.809,-0.95955,743.235,79.421,-0.35945,-176.474,433.903,-0.65916,-0.71956,-0.6992700000000001,Sweden,Mid Cap,IMMNOV,1164.631,2022-02-17,IMMNOV.ST,-0.6992700000000001,0.0,53250.0,880.61,1.713,-0.25314,2022-02-25,Q4-2021,Health Care,-0.4067130211130137,-0.1725039438325344,-0.2175317415791364,-2.567680985790988,0.6879737563416523,0.5866619935392553,0.7764638032203823,361.0,347.0,326.0,338.0,309.5,70.5,361.0,264.0,310.5,15.0,270.5,329.0,333.0,303.0,358.0,360.0,364.0,356.0,237.0,354.0
226,226,412,Irisity,Security & Surveillance,5.192,3157.322,0.086,71.304,898.888,-0.03328,1340.57,57.944,-0.03141,-117.603,762.041,-0.40878,-0.32563,-0.33962,Sweden,First North,IRIS,1164.631,2022-02-18,IRIS.ST,-0.33962,0.0,53250.0,17.345,1.759,5.52001,2022-02-25,Q4-2021,Technology,-0.1543263420209673,0.0793246767116704,-0.1981480096650728,-3.640119500600299,0.577176524145131,0.5068198579752782,0.4989002437668836,332.0,265.0,256.0,357.0,309.5,76.0,313.0,264.0,310.5,354.0,270.5,267.0,267.0,233.0,309.0,331.0,340.0,300.0,324.0,355.0
97,97,2140,checkin.com,IT Services,1.599,3157.322,0.17,50.419,228.481,-0.05605,957.115,57.127,-0.03744,-43.014,181.722,-0.42712,-0.47743,-0.95011,Sweden,First North,CHECK,1164.631,2022-02-16,CHECK.ST,,0.0,53250.0,24.63,5.267,7.24811,2022-02-25,Q4-2021,Technology,-0.2367022154719847,0.2206704277379738,0.03589738258582,0.5888862432504641,1.0732464612711528,0.7898949635933107,0.5586901539499685,338.0,317.0,350.0,116.0,309.5,267.0,322.0,264.0,310.5,358.0,270.5,269.0,274.0,258.0,210.0,314.0,319.5,284.0,364.0,356.0
368,368,1487,Sedana Medical,Medical Equipment,15.019,3157.322,0.136,106.706,1167.58,-0.22782,6168.828,53.276,-0.0526299999999999,-151.476,1101.456,-0.29791,-0.2385,-0.29731,Sweden,First North,SEDANA,1164.631,2022-02-17,SEDANA.ST,-0.29731,0.0,53250.0,38.761,5.601,0.94565,2022-02-25,Q4-2021,Health Care,-0.1375234235412036,0.0913907398208259,-0.0837074513842528,-1.570212029179351,0.5140858612249654,0.4461706673618122,0.4885909992686216,281.0,215.0,247.0,311.0,309.5,280.0,338.0,264.0,310.5,325.0,270.5,272.0,302.0,224.0,305.0,322.0,300.0,307.0,363.0,357.0
188,188,301,Hansa Biopharma,Biotechnology,21.675,3157.322,0.033,18.453,1012.808,-2.87503,2643.875,62.019,-0.7237300000000001,-483.637,757.575,-0.37639,-0.52882,-0.64712,Sweden,Mid Cap,HNSA,1164.631,2022-02-03,HNSA.ST,-0.64712,0.0,53250.0,78.041,3.49,-0.29396,2022-02-25,Q4-2021,Health Care,-0.6384014784014783,0.0182196428148276,-0.0775224811480256,-1.2555512660752677,0.5859629992632561,0.5182087990126718,0.5658910910616978,320.0,329.0,316.0,288.0,309.5,203.0,345.0,264.0,310.5,12.0,270.5,352.0,353.0,333.0,328.0,345.5,348.0,360.0,263.0,358.0
112,112,398,Cortus Energy,Biomass Energy,1.554,3157.322,0.001,-36.758,128.626,-1.35927,485.409,61.78,-0.88981,-72.808,88.357,-0.28375,-0.29172,-0.236,Sweden,First North,CE,1164.631,2022-02-23,CE.ST,-0.236,0.0,53250.0,6741.787,5.494,0.07657,2022-02-25,Q4-2021,Utilities,-0.8240207340674763,-0.2857742602584237,-0.0309678533036378,-0.5306740267859793,0.760319810488035,0.6512276721153607,0.5348388076714443,270.0,243.0,233.0,238.0,309.5,276.0,364.0,264.0,310.5,109.0,270.5,356.0,340.0,352.0,364.0,363.5,278.0,367.0,327.5,359.0
95,95,387,Cell Impact,Industrial Machinery,11.166,3157.322,0.343,34.9,238.7,-0.59954,1314.11,85.119,-0.56031,-140.4,142.6,-0.5228,-0.60984,-0.61824,Sweden,First North,CI B,1164.631,2022-02-18,CI-B.ST,-0.61824,0.0,53250.0,16.065,9.215,-0.01729,2022-02-25,Q4-2021,Industrials,-0.9845722300140252,0.1462086300795978,-0.1478230999016756,-1.581750741300192,0.7811127383669993,0.7313440162232254,0.8565326091841998,352.0,342.0,312.0,313.0,309.5,323.0,308.0,264.0,310.5,44.0,270.5,345.0,325.0,360.0,274.0,269.0,356.0,336.0,298.0,360.0
