,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility
184,184,204,Handelsbanken A,Banks,388.027,3.597,0.013,30895.0,3346764.0,0.00768,174915.674,22.772,0.10371,48629.0,181731.0,-0.1174799999999999,-0.09931,-0.01953,Sweden,Large Cap,SHB A,7.451,2022-02-09,SHB-A.ST,0.0566,9.28,4.035,0.962,0.06745,Q4-2021,Financials,0.2675878083541058,0.0092313052249874,-0.0342034847707753,-1.4731499791215965,0.2109239477921406,0.1880207447871214,0.212795791623074
185,185,301,Hansa Biopharma,Biotechnology,21.689,-5.039,0.033,18.453,1012.808,-2.87503,2437.221,62.87,-0.7237300000000001,-483.637,757.575,-0.42325,-0.57184,-0.67471,Sweden,Mid Cap,HNSA,-2.895,2022-02-03,HNSA.ST,,-4.267,71.941,3.217,-0.29396,Q4-2021,Health Care,-0.6384014784014783,0.0182196428148276,-0.0775224811480256,-1.2555512660752677,0.5894900470922827,0.5228788363756044,0.5658910910616978
186,186,403,Hanza Holding,Business Consultants,13.398,-57.46,1.289,984.6,1951.3,0.1191,1235.4,84.499,0.13698,-21.5,585.5,-0.23009,0.1372499999999999,1.29703,Sweden,Small Cap,HANZA,15.275,2022-02-15,HANZA.ST,0.01437,15.404,0.491,2.11,0.37979,Q4-2021,Industrials,-0.0367207514944491,0.5045866857992108,-0.0730955758186012,-0.7731991058854619,0.6134068420647647,0.500920302048832,0.8664417912680419
187,187,95,Heba,Real Estate,7.333,-13.61,0.029,312.9,15515.7,0.02044,11459.328,32.686,0.19688,-842.0,7492.8,-0.12484,-0.05062,0.2971999999999999,Sweden,Mid Cap,HEBA B,63.413,2022-02-10,HEBA-B.ST,0.01153,7.768,25.488,1.529,0.21446,Q4-2021,Financials,-0.1123745462310484,0.0201666698892089,0.0391070310276979,1.2413295521558447,0.3113532628294823,0.285213111287128,0.2887402939504228
188,188,2127,Hemnet,Online Services,30.958,52.426,0.341,599.9,2133.5,0.11659,13248.161,43.048,0.10317,252.7,1516.9,-0.2412399999999999,-0.36776,-0.95301,Sweden,Large Cap,HEM,60.012,2022-02-01,HEM.ST,0.0042,84.658,18.151,8.734,-0.1010399999999999,Q4-2021,Technology,0.1665897554222427,0.2811811577220529,-0.1124648200730069,-2.558371754754498,0.5416969583102426,0.4624798664105738,0.4028957480838034
189,189,97,Hennes & Mauritz,Clothing & Footwear,645.854,6.467,1.107,105006.0,179781.0,0.16739,262196.506,34.25,0.18344,40541.0,60018.0,-0.05848,-0.1058799999999999,-0.19665,Sweden,Large Cap,HM B,19.787,2022-01-28,HM-B.ST,0.04103,23.814,1.318,4.369,0.03103,Q4-2021,Consumer Durables,0.6754806891265953,0.5840772940410833,0.0337528153033108,0.896838599876819,0.290079770731366,0.2781416791921943,0.3449334831630364
190,190,98,Hexagon,Measuring & Analysis,387.826,196.196,0.308,28530.42,143769.0,0.08961,315188.187,32.889,0.09146,1606.5,89067.422,-0.12406,-0.2080199999999999,0.12359,Sweden,Large Cap,HEXA B,33.117,2022-02-02,HEXA-B.ST,0.00963,37.037,7.118,3.539,0.3168499999999999,Q4-2021,Industrials,0.0180368979355886,0.198446257538134,0.0275670632879745,0.7165113535736171,0.2757000605181349,0.2689668218840475,0.352620104551636
191,191,405,Hexatronic,Electrical Components,136.879,-12.405,0.74,1567.2,4715.2,0.1332499999999999,13020.312,59.793,0.15363,-1049.6,1647.5,-0.30628,0.31893,1.94577,Sweden,Large Cap,HTRO,39.073,2022-02-24,HTRO.ST,0.00156,48.561,3.694,7.903,1.4140100000000002,Q4-2021,Industrials,-0.6370864946889225,0.332371903630811,-0.0260647324623777,-0.399181558409693,0.5751589955073098,0.5043776192923028,0.5984425230136999
192,192,2200,Hexicon,Wind Energy,1.567,-6.905,0.053,-55.3,432.2,-0.4975,696.683,74.61,-0.15737,-100.9,322.7,-0.08723,-0.19538,-0.95301,Sweden,First North,HEXI,-8.174,2022-02-23,HEXI.ST,,-13.718,26.591,2.159,2.66576,Q4-2021,Utilities,-0.3126743105051131,-0.1279500231374363,-0.0273886852216258,-0.2901320922209221,0.6643147104177298,0.6011451714011883,0.8651971055849159
193,193,99,Hexpol,Chemicals,55.265,21.666,0.891,3473.0,17963.0,0.2332,33451.721,31.343,0.2024,1544.0,11650.0,-0.12819,-0.13671,-0.0297699999999999,Sweden,Large Cap,HPOL B,11.175,2022-01-28,HPOL-B.ST,0.06178,14.187,2.09,2.871,0.1917299999999999,Q4-2021,Materials,0.1325321888412017,0.1933418693982074,0.0529792038483514,1.6390839078859571,0.2558443378228079,0.2336107149524274,0.2962401262381964
194,194,101,HMS Networks,Communications,20.052,42.401,0.895,1230.0,2203.0,0.2842599999999999,17299.62,47.175,0.30161,408.0,1177.0,-0.30414,-0.1554299999999999,0.24202,Sweden,Large Cap,HMS,39.566,2022-01-26,HMS.ST,0.00812,48.729,8.773,14.698,0.19924,Q4-2021,Technology,0.3466440101954121,0.5583295506128008,0.0914499890393527,1.756543016753089,0.4257275326616872,0.4002267820429444,0.4771605284684286
195,195,742,Hoist Finance,Consumer Lending,13.175,4.213,0.074,1388.0,30372.0,-0.00329,2043.253,40.726,-0.04189,485.0,4941.0,-0.25326,-0.31783,-0.44113,Sweden,Mid Cap,HOFI,-20.433,2022-02-08,HOFI.ST,,-9.871,0.906,0.414,-0.04682,Q4-2021,Financials,0.0981582675571746,0.0456999868299749,-0.0179787265154824,-0.4204883973015153,0.3728096814677509,0.3397312862630034,0.3918722879624686
196,196,102,Holmen B,Forest & Wood Products,88.675,38.463,0.286,11059.0,68101.0,0.05959,73926.709,24.128,0.06393,1922.0,46992.0,0.12739,0.01973,0.23212,Sweden,Large Cap,HOLM B,20.913,2022-01-28,HOLM-B.ST,0.02528,24.521,3.492,1.573,0.08887,Q4-2021,Materials,0.0409005788219271,0.1623911543149146,-0.0191159495753548,-0.7882573924659617,0.2350600756256107,0.2239394946023387,0.2222631509638661
197,197,103,Hufvudstaden A,Real Estate,59.37,66.081,0.049,1343.6,51098.801,0.02743,24185.682,26.71,0.0951299999999999,366.0,31066.0,-0.15213,-0.22771,-0.00209,Sweden,Large Cap,HUFV A,25.605,2022-02-17,HUFV-A.ST,0.02175,8.184,9.721,0.779,0.0781,Q4-2021,Financials,0.0117813686988991,0.0262941590351601,0.003346587540322,0.1224001813015117,0.2370520293071136,0.2275548392347402,0.2505877125384997
198,198,1010,Humana,Healthcare Facilities,6.464,5.983,0.908,1855.0,9002.0,0.07427,2566.662,36.382,0.10811,429.0,2553.0,-0.32636,-0.30901,-0.28761,Sweden,Mid Cap,HUM,13.778,2022-02-10,HUM.ST,,8.522,0.313,1.005,0.11909,Q4-2021,Health Care,0.1680376028202115,0.2060653188180404,-0.1861136900719028,-5.485848273781689,0.3103326841837648,0.2802120773332042,0.310938265171563
199,199,431,Humble Group,Food Processing,32.92,-2.67,0.145,237.033,4633.0,-0.07084,4123.642,57.714,-0.09664,-1544.317,2356.0,-0.457,-0.4124799999999999,-0.27401,Sweden,First North,HUMBLE,-19.681,2021-11-26,HUMBLE.ST,,-16.875,5.802,1.75,14.12569,Q3-2021,Food and Beverage,-0.65548259762309,0.0511618821497949,-0.0448382334198731,-0.8182599009475847,0.5700077895046457,0.5285115267433714,0.5022233117783672
200,200,104,Husqvarna B,Consumer Electronics,147.358,-86.33,0.924,15513.0,50920.0,0.19376,61467.088,32.711,0.20498,-712.0,21632.0,-0.19932,-0.0657,0.04303,Sweden,Large Cap,HUSQ B,12.372,2022-02-03,HUSQ-B.ST,0.02813,13.737,1.306,2.841,0.17012,Q4-2021,Consumer Durables,-0.0329142011834319,0.3046543597800471,-0.0152353625921974,-0.4533932474608562,0.2904434093163834,0.2645326413278798,0.3079763658141878
201,201,753,Hövding,Recreation & Sport,1.759,-17.606,1.785,53.243,90.599,-4.96155,545.726,57.781,-1.09075,-30.996,25.377,0.12457,0.0909099999999999,0.00923,Sweden,First North,HOVD,-18.641,2022-02-18,HOVD.ST,,-19.717,3.282,21.505,-0.20675,Q4-2021,Consumer Durables,-1.2214209717460691,0.5876775681850793,0.037794113545293,0.6893248338863024,0.461084330065725,0.3526248700318416,0.5025044148449409
202,202,106,I.A.R Systems,IT Services,2.685,26.867,0.438,152.1,812.8,-0.1315,1544.861,49.702,-0.11515,57.5,585.3,0.08431,-0.05631,-0.11943,Sweden,Mid Cap,IAR B,-21.715,2022-02-10,IAR-B.ST,,-22.366,4.341,2.639,-0.02484,Q4-2021,Technology,0.0982402186912694,0.187130905511811,0.0363621709634607,0.5891500342542133,0.3888077556937796,0.3240628159435533,0.565670512381176
203,203,2108,Idun Industrier,Holding Companies,0.932,-8.995,0.643,589.438,1534.986,0.07969,2298.888,54.534,0.03594,-255.583,380.195,-0.3523199999999999,-0.1787099999999999,-0.95301,Sweden,First North,IDUN B,32.554,2021-11-26,IDUN-B.ST,,70.813,2.304,6.047,,Q3-2021,Financials,-0.6722418758794829,0.3840021993685935,0.0624458880233864,1.3565106319096585,0.6610406423398206,0.55850240509406,0.4219104546243804
204,204,391,Immunicum,Biotechnology,1.715,-3.161,0.0,-43.459,720.984,-0.24178,440.676,97.398,-0.20314,-139.394,656.742,-0.54898,-0.47444,-0.68939,Sweden,Small Cap,IMMU,-2.196,2022-02-17,IMMU.ST,,-3.303,14215.362,0.671,-0.01054,Q4-2021,Health Care,-0.2122507773219925,-0.0602773431865339,-0.1080331224592008,-1.0841406326627911,0.6873397763871765,0.5371013096402921,0.913294726378376
205,205,924,Immunovia,Medical Equipment,6.375,-3.965,0.002,-85.184,493.809,-0.95955,699.751,78.699,-0.35945,-176.474,433.903,-0.68206,-0.7471800000000001,-0.71685,Sweden,Mid Cap,IMMNOV,-2.674,2022-02-17,IMMNOV.ST,,-4.487,731.957,1.613,-0.25314,Q4-2021,Health Care,-0.4067130211130137,-0.1725039438325344,-0.2175317415791364,-2.567680985790988,0.6861262937885968,0.5847500672631161,0.7764638032203823
206,206,304,Impact Coatings,Industrial Machinery,1.109,-14.849,0.33,23.339,173.449,-1.02923,502.839,57.259,-0.19978,-33.864,160.638,-0.3961099999999999,-0.3828799999999999,-0.66753,Sweden,First North,IMPC,-11.638,2022-02-11,IMPC.ST,,-15.67,9.218,3.13,0.8114,Q4-2021,Industrials,-0.2108093975273596,0.1345582851443363,0.0008896081338225,0.0138745702263228,0.5818850696568721,0.5410688450671853,0.587650146359984
207,207,1972,Implantica,Medical Equipment,1.894,-4.273,0.002,-9.043,1701.456,-0.17386,2811.6,57.319,-0.09619,-657.935,1665.546,-0.36982,-0.63339,-0.71955,Sweden,First North,IMP A SDB,-14.141,2022-02-18,IMP-A-SDB.ST,,-17.549,696.561,1.688,0.39884,Q4-2021,Health Care,-0.3950266158965287,-0.0053148597436548,-0.0903199886423284,-1.2876723754087287,0.4770484232783299,0.4403828739654662,0.6428625675683131
208,208,1384,InDex Pharmaceuticals,Pharmaceuticals,1.156,-5.324,,-1.663,445.196,-16.64941,660.533,40.488,-0.2373999999999999,-124.058,434.039,-0.15875,-0.2220799999999999,-0.24574,Sweden,First North,INDEX,-2.268,2022-02-23,INDEX.ST,,-6.412,51.929,1.522,6.27635,Q4-2021,Health Care,-0.2858222417801165,-0.0037354333821507,-0.0294352945462565,-0.7142126836824098,0.3577953667973179,0.3505092506778881,0.3777291231123619
209,209,109,Industrivärden C,Holding Companies,144.238,23.001,,,150752.0,0.18039,108795.358,23.56,0.18587,4730.0,143079.0,-0.1000399999999999,-0.1722,-0.09746,Sweden,Large Cap,INDU C,4.314,2022-02-10,INDU-C.ST,0.0268,4.095,,0.76,0.16762,Q4-2021,Financials,0.0330586599011734,,0.0139022982699044,0.5449544516175975,0.218960729299129,0.2085623280709984,0.2338115927545286
210,210,110,Indutrade,Industrial Components,97.964,84.237,0.987,7609.0,22000.0,0.18398,71854.292,37.473,0.20334,853.0,10303.0,-0.20954,-0.28644,0.02975,Sweden,Large Cap,INDT,27.378,2022-02-02,INDT.ST,0.0116599999999999,34.245,3.309,6.974,0.22481,Q4-2021,Industrials,0.0827914199747646,0.3458636363636364,0.0125152760140989,0.2893391864392747,0.31360994912105,0.3006434862900752,0.3964357568269485
211,211,1075,Infant Bacterial,Pharmaceuticals,0.87,-9.879,,,408.478,-5.243239999999999,549.513,53.234,-0.1138299999999999,-55.623,395.254,-0.30271,-0.46678,-0.55821,Sweden,Small Cap,IBT B,-3.651,2022-02-04,IBT-B.ST,,-12.214,,1.39,-0.09291,Q4-2021,Health Care,-0.1407272285669468,,0.0115473428053204,0.1902240763974361,0.5355751972005283,0.4448661861182305,0.5563604090832935
212,212,1437,Instalco,Installation,45.781,-45.788,1.171,4453.0,7589.0,0.17207,16529.355,42.906,0.2459,-361.0,2482.0,-0.20163,-0.30379,0.00873,Sweden,Large Cap,INSTAL,25.179,2022-02-17,INSTAL.ST,0.01023,26.878,1.836,6.66,0.45161,Q4-2021,Industrials,-0.1454472199838839,0.5867703254710765,0.0691697918581694,1.4855190223024706,0.4093285649215595,0.3828483902254601,0.4267542888856541
213,213,1455,Integrum,Medical Equipment,2.963,-60.479,0.272,51.772,176.553,0.0130099999999999,793.672,75.886,0.1076999999999999,-13.123,158.191,-0.5,-0.36963,-0.17603,Sweden,First North,INTEG B,1102.09,2021-12-02,INTEG-B.ST,,46.585,13.035,5.017,4.13923,Q2-2022,Health Care,-0.0829566789513941,0.2932377246492554,-0.328837123049158,-4.753674522234392,0.7325420431784165,0.654643596916893,0.634002601833989
214,214,1443,International Petroleum,Oil & Gas -Exploration,33.555,5.294,0.523,1775.109,10749.81,0.17067,10586.125,39.275,0.1723,1999.833,7153.263,0.3949499999999999,0.86622,1.4076,Sweden,Mid Cap,IPCO,6.813,2022-02-08,IPCO.ST,,8.703,1.882,1.48,-0.04459,Q4-2021,Energy,0.2795693377973101,0.1651293371696802,-0.0205951624090228,-0.4281711336592156,0.3934477356685955,0.3755637954778945,0.4408465833867863
215,215,1436,Intervacc,Biotechnology,29.474,-44.286,0.016,8.762,329.393,-0.15248,2151.864,126.501,-0.0953,-48.59,308.252,-0.37645,-0.4264699999999999,-0.3791599999999999,Sweden,First North,IVACC,-69.273,2022-02-18,IVACC.ST,,-73.208,188.116,6.981,-0.07287,Q4-2021,Health Care,-0.1576307696300429,0.0266004438467119,-0.0825734377790786,-0.5247660026331754,0.8108278913383866,0.5643203723120449,1.4421628959064432
216,216,112,Intrum,Consumer Lending,96.595,13.741,0.2,8233.0,88839.0,0.0911999999999999,27934.97,36.742,0.12471,2033.0,22152.0,-0.05711,-0.14874,-0.02506,Sweden,Large Cap,INTRUM,11.768,2022-01-27,INTRUM.ST,0.05882,8.868,1.57,1.261,0.09993,Q4-2021,Financials,0.0917750090285301,0.0926732628687851,0.1574987077954552,5.045711049875933,0.3067192171929295,0.268897849542091,0.2860844559650922
217,217,2294,Investment AB Spiltan,Holding Companies,5.553,-100.916,,,8162.42,0.03099,7360.746,82.474,0.02541,-72.939,7996.548,-0.0206599999999999,0.2473699999999999,0.32402,Sweden,PepMarket,SPLTN,29.488,2022-01-28,SPLTN.ST,0.00422,36.228,,0.92,0.03691,Q4-2021,Financials,-0.0091213108456298,,-0.0008568871941454,-0.0170284060243271,0.82474,0.3790477728090277,0.4612
218,218,113,Investor B,Holding Companies,749.528,48.724,,,795542.0,0.30362,559546.758,26.797,0.3336699999999999,11484.0,683505.0,-0.13521,-0.1186999999999999,0.15332,Sweden,Large Cap,INVE B,2.716,2022-01-21,INVE-B.ST,0.02194,2.446,,0.819,0.39313,Q4-2021,Financials,0.0168016327605503,,0.0007383633495948,0.0280459710739924,0.2267059922941906,0.2093649995322702,0.2412899828622672
219,219,424,Inwido,Construction Supplies,19.881,10.72,0.916,2020.8,8437.2,0.16773,8132.91,35.041,0.15331,758.7,4648.0,-0.16038,-0.16289,0.13788,Sweden,Mid Cap,INWI,9.779,2022-02-08,INWI.ST,0.04383,11.413,1.053,1.75,0.05243,Q4-2021,Industrials,0.1632314974182444,0.239510738159579,0.0505900872925277,1.3429831850630132,0.3234672014070455,0.3176702810574777,0.3452506435090688
220,220,306,Invisio,Communications,11.636,-66.032,0.859,340.4,690.0,0.0569299999999999,5104.284,47.792,0.03473,-100.9,417.5,-0.2855399999999999,-0.3462599999999999,-0.46197,Sweden,Mid Cap,IVSO,80.081,2022-02-14,IVSO.ST,0.00611,124.728,8.319,12.554,0.33773,Q4-2021,Technology,-0.2416766467065868,0.4933333333333333,0.1159505200280054,2.542188822554669,0.4000073944248397,0.3684289735121993,0.4180271978096949
221,221,1860,Inzile,Auto & Equipment,0.961,-6.617,0.102,-23.332,76.578,-2.037,921.696,66.602,-1.6292,-139.285,65.701,-0.24561,-0.07027,-0.6082,Sweden,First North,INZILE,-8.77,2021-11-18,INZILE.ST,,-3.186,25.987,14.029,0.22425,Q3-2021,Consumer Durables,-2.119982953075296,-0.3046828070725274,0.0011414608526275,0.0095101831508979,0.823981517750814,0.6695822397028146,1.1000483748834553
222,222,412,Irisity,Security & Surveillance,5.055,-10.389,0.086,71.304,898.888,-0.03328,1221.834,58.332,-0.03141,-117.603,762.041,-0.46115,-0.36706,-0.39811,Sweden,First North,IRIS,-44.923,2022-02-18,IRIS.ST,,-51.048,13.131,1.603,5.52001,Q4-2021,Technology,-0.1543263420209673,0.0793246767116704,-0.1981480096650728,-3.640119500600299,0.5798947757918245,0.5100155667007529,0.4989002437668836
223,223,1410,IRLAB Therapeutics,Pharmaceuticals,0.769,13.146,0.44,126.169,472.449,45.71826,1681.81,43.951,0.1296199999999999,127.933,399.481,-0.33606,-0.45652,-0.08451,Sweden,Mid Cap,IRLAB A,24.47,2022-02-23,IRLAB-A.ST,,32.481,8.089,4.21,0.27665,Q4-2021,Health Care,0.3202480218082963,0.2670531634102305,0.0288789219197612,0.6910842772908381,0.5635353585009485,0.4293967960054577,0.3829919158480033
224,224,1434,Isofol Medical,Pharmaceuticals,2.41,-6.896,0.08,,453.923,,1251.741,90.495,-0.51064,-181.512,379.403,-0.31294,-0.13504,-0.6948799999999999,Sweden,Mid Cap,ISOFOL,-4.353,2021-08-24,ISOFOL.ST,,-6.461,34.388,3.299,1.41963,Q3-2021,Health Care,-0.4784147726823456,,-0.0071047077530006,-0.1151376667390466,0.8170886064035042,0.6088326274906385,0.5655466536846844
225,225,114,ITAB Shop Concept,Construction Tools,1.738,-9.456,1.037,1680.0,6024.0,0.0595399999999999,2534.322,53.159,0.03415,-268.0,2654.0,-0.1197,-0.31079,-0.15797,Sweden,Mid Cap,ITAB,16.845,2022-02-08,ITAB.ST,,23.413,0.406,0.955,0.0915,Q4-2021,Industrials,-0.1009796533534287,0.2788844621513944,-0.013402336630067,-0.2540401433768882,0.4404641978978712,0.3994946486531214,0.4835237555778301
226,226,1697,I-Tech,Chemicals,0.725,-188.188,0.46,28.098,115.124,-0.06488,494.182,55.869,-0.02523,-2.626,104.938,-0.3923899999999999,-0.31518,-0.43767,Sweden,First North,ITECH,-98.051,2022-02-23,ITECH.ST,,-186.685,9.233,4.709,-0.04205,Q4-2021,Materials,-0.0250243000628942,0.2440672665994927,-0.1054377434244702,-2.3576975549943078,0.4616332884507325,0.3760570495918437,0.4098714352266729
227,227,1771,Jetpak,Rail & Highway,0.713,16.334,0.844,317.477,1185.027,0.15086,1063.2,43.824,0.09813,65.092,715.533,-0.12709,-0.20893,0.04235,Sweden,First North,JETPAK,11.549,2022-02-24,JETPAK.ST,,15.142,1.03,1.486,0.0942399999999999,Q4-2021,Industrials,0.0909699482763198,0.2679069759591975,0.0112852946605048,0.2258442548278514,0.4327536838179793,0.4035747834087527,0.4579768217798109
228,228,116,JM,Homebuilding,59.077,8.718,0.848,2795.0,17233.0,0.26802,19789.494,30.462,0.20888,2270.0,8608.0,-0.29673,-0.10392,-0.02809,Sweden,Large Cap,JM,8.315,2022-02-02,JM.ST,0.04759,10.955,1.355,2.299,0.03408,Q4-2021,Industrials,0.2637081784386617,0.1621888237683514,-0.0295221651141651,-0.9879295704855344,0.2761304647202587,0.2630570443246801,0.2738809736166864
229,229,1852,John Mattson,Real Estate,10.293,-1.312,0.025,249.8,16545.699,0.01493,5418.385,31.402,0.2518,-4131.0,5250.2,-0.2696099999999999,-0.16573,0.06581,Sweden,Mid Cap,JOMA,77.566,2022-02-23,JOMA.ST,,3.9,13.284,1.032,1.05302,Q4-2021,Financials,-0.7868271684888195,0.0150975791352181,-0.0052215927846307,-0.1438966677673421,0.2957463248680043,0.2682506783142784,0.3325767657454577
230,230,378,Josemaria Resources,Mining,9.428,14.435,,,298.193,-2.15311,4451.73,60.646,-1.48301,308.402,139.005,0.25431,0.92079,1.3004,Sweden,Mid Cap,JOSE,-15.68,2021-11-16,JOSE.ST,,-19.692,,32.026,0.44075,Q3-2021,Materials,2.218639617279954,,-0.039894119608175,-0.619128418105403,0.5151182450359951,0.4314141065200851,0.5905651155459009
231,231,1853,K2A,Real Estate,2.491,-2.07,0.029,183.9,9563.2,0.01688,4185.09,48.725,0.2599599999999999,-2022.0,2905.5,-0.35356,-0.32692,0.20098,Sweden,Mid Cap,K2A B,77.248,2022-02-16,K2A-B.ST,0.00306,5.54,15.347,1.44,0.4738,Q4-2021,Financials,-0.6959215281362933,0.019229964865317,-0.0060242037844249,-0.1178645780078391,0.4314714131615527,0.4011240739022045,0.4684421784826743
232,232,117,Kabe,Auto & Equipment,1.481,4.733,1.414,392.0,2147.0,0.24024,1827.0,48.327,0.13234,386.0,1277.0,-0.20392,-0.09778,0.17681,Sweden,Small Cap,KABE B,6.65,2021-11-02,KABE-B.ST,0.01478,10.811,0.602,1.431,0.28409,Q3-2021,Consumer Durables,0.3022709475332811,0.1825803446669771,0.0517180157790937,1.9214478425667396,0.4037136924430254,0.3649135770363484,0.2466907681282903
233,233,408,Kambi,Gambling & Casinos,52.787,18.221,0.825,1179.254,2068.988,0.69277,6263.145,52.845,0.34298,343.729,1422.812,-0.24833,-0.09651,-0.53793,Sweden,First North,KAMBI,9.485,2022-02-11,KAMBI.ST,,12.835,3.669,4.402,0.44151,Q4-2021,Consumer Durables,0.2415842711475585,0.5699665730299064,0.0833011576662254,1.733784173197578,0.6191197949571301,0.5067128721567892,0.4403476123315929
234,234,1796,Karnov,Business Consultants,9.476,-77.028,0.194,739.35,4521.922,0.04256,5491.582,44.373,0.03942,-71.293,2147.522,-0.0305299999999999,-0.11189,0.05067,Sweden,Mid Cap,KAR,50.291,2022-02-23,KAR.ST,,58.438,6.254,2.557,0.2258599999999999,Q4-2021,Industrials,-0.033197797275185,0.1635034836956498,0.0054155932170311,0.1007184141602567,0.335905621184923,0.2743184101204588,0.4928069222902311
235,235,119,Karo Pharma,Biotechnology,4.681,-41.255,0.226,1627.912,12923.0,0.03397,12984.404,32.538,0.01081,-314.733,5886.9,0.01228,0.06852,0.154,Sweden,Large Cap,KARO,78.039,2021-10-28,KARO.ST,,202.456,4.446,2.206,0.0420899999999999,Q3-2021,Health Care,-0.0534632828823319,0.1259701307745879,-0.0076793498984332,-0.2737271438058791,0.2907459990599085,0.2460520991357685,0.2571261418091473
236,236,243,Karolinska Development,Holding Companies,6.168,-34.989,0.002,-40.655,1127.028,0.2485399999999999,883.155,126.525,0.27885,-25.241,990.601,-0.47258,-0.32017,1.03106,Sweden,Small Cap,KDEV,3.636,2021-11-18,KDEV.ST,,2.077,396.211,0.892,0.37752,Q3-2021,Financials,-0.025480491136189,-0.0360727506326373,-0.2038585224580719,-1.9436764817314436,1.2244691620756345,0.837637941749054,0.9612681112381204
237,237,1887,K-Fast Holding,Real Estate,6.132,-5.678,0.109,277.9,11482.7,0.0238499999999999,12435.365,56.276,0.24669,-2190.1,4233.7,-0.33082,-0.2446,0.42475,Sweden,Large Cap,KFAST B,77.088,2022-02-17,KFAST-B.ST,,11.907,9.927,2.937,0.4991299999999999,Q4-2021,Financials,-0.5173016510380991,0.0242016250533411,0.0117570734958023,0.192313480077892,0.5784652876819232,0.5204052989611423,0.5603110008081749
238,238,231,Kindred,Gambling & Casinos,125.281,13.618,1.035,8779.44,14183.88,0.6674500000000001,22290.004,40.283,0.52247,1636.825,6584.58,-0.0762,-0.37711,-0.25948,Sweden,Large Cap,KIND SDB,5.337,2022-02-09,KIND-SDB.ST,0.04053,6.392,1.519,3.385,0.22695,Q4-2021,Consumer Durables,0.2485845718329795,0.6189730877587798,-0.0139944370757033,-0.4149231702556951,0.4236366839237028,0.3973435627256882,0.3091202025097169
239,239,120,Kinnevik B,Holding Companies,219.889,55.765,,,78587.0,0.2032999999999999,61229.731,40.967,0.20413,1098.0,72391.0,-0.32711,-0.36832,-0.44903,Sweden,Large Cap,KINV B,3.783,2022-02-03,KINV-B.ST,,4.133,,0.846,-0.3210499999999999,Q4-2021,Financials,0.0151676313353869,,-0.0711258522712326,-1.7150767587067492,0.3845128567936235,0.3677490723252153,0.3800874803375503
240,240,2249,Kjell Group,Retailers,1.513,-15.681,0.928,987.002,2418.447,0.08519,1573.176,28.93,0.05662,-100.326,816.86,-0.20722,-0.81553,-0.95301,Sweden,First North,KJELL,18.453,2021-11-18,KJELL.ST,,34.016,0.696,1.926,,Q3-2021,Consumer Durables,-0.1228190877261709,0.4081139673517757,0.0188833717255484,0.5820458303939364,0.3095082305300043,0.2962528063812369,0.2973459332222925
241,241,2322,KlaraBo,Real Estate,3.879,,,,,,4666.711,54.476,,,,-0.68206,-0.81553,-0.95301,Sweden,Mid Cap,KLARA B,,,KLARA-B.ST,,,,,,Q4-2020,Financials,,,-0.0008568871941454,-0.0170284060243271,0.54476,0.3790477728090277,0.4612
242,242,122,KnowIT,IT Consulting,14.656,152.661,0.76,,6335.4,0.10213,7770.452,40.093,0.07463,50.9,3884.7,-0.2306599999999999,-0.1435,0.07795,Sweden,Mid Cap,KNOW,21.503,2022-02-04,KNOW.ST,0.02469,23.124,1.615,2.0,1.06897,Q4-2021,Technology,0.0131026848920122,,0.0094963806596695,0.2348179012739277,0.382448886709703,0.3381586526827535,0.3706521774103097
243,243,124,Lagercrantz,Electrical Components,19.493,-839.928,0.902,1926.0,5568.0,0.18927,18478.416,44.587,0.26424,-22.0,2002.0,-0.26837,-0.24788,0.26934,Sweden,Large Cap,LAGR B,28.407,2022-02-04,LAGR-B.ST,0.01129,34.085,3.677,9.23,0.31321,Q3-2022,Industrials,-0.0109890109890109,0.3459051724137931,-0.0104035812056139,-0.2063884339856531,0.383093340009855,0.3609012099627623,0.4619948652419133
244,244,126,Latour,Holding Companies,89.835,-178.003,0.387,7088.0,47937.0,0.06174,157532.883,33.657,0.13814,-885.0,31553.0,-0.26557,-0.17675,0.27404,Sweden,Large Cap,LATO B,63.696,2022-02-11,LATO-B.ST,0.0133899999999999,35.991,8.485,4.993,0.13902,Q4-2021,Financials,-0.0280480461445821,0.147860733879884,-0.0344132203319166,-0.9376754736139948,0.2861244102282645,0.2778827520644724,0.3363662408069358
245,245,1661,Leading Edge Materials,Mining,1.625,-36.284,,-0.901,199.279,-0.08563,539.856,82.609,-0.12535,-14.879,128.926,0.21088,1.20433,0.47107,Sweden,First North,LEMSE,-33.089,2022-01-26,LEMSE.ST,,-32.393,,4.187,0.05651,Q4-2021,Materials,-0.1154072879015869,-0.0045212992839185,0.1710414330125229,2.0333261941534,0.7882752506326997,0.7395074755024318,0.7709636712568434
